amazon-order-id,buyer-name,sku,item-price,purchase-date,return-date
AMZ-6721,NormalShopper_34,SKU-BOOK-552,42.00,2026-01-08T12:00:00Z,
AMZ-5088,SerialAbuser_9,SKU-SHIRT-587,48.00,2026-02-10T12:00:00Z,2026-02-11T12:00:00Z
AMZ-7044,NormalShopper_111,SKU-BOOK-164,13.00,2025-12-29T12:00:00Z,
AMZ-7574,NormalShopper_241,SKU-BOOK-762,21.00,2025-12-12T12:00:00Z,
AMZ-5424,SerialAbuser_43,SKU-SHIRT-594,99.00,2026-02-04T12:00:00Z,2026-02-05T12:00:00Z
AMZ-7672,NormalShopper_265,SKU-BOOK-427,40.00,2026-02-12T12:00:00Z,
AMZ-7485,NormalShopper_217,SKU-BOOK-665,50.00,2025-12-14T12:00:00Z,
AMZ-6123,SerialAbuser_114,SKU-SHIRT-660,150.00,2025-12-15T12:00:00Z,2025-12-17T12:00:00Z
AMZ-5112,SerialAbuser_12,SKU-SHIRT-861,140.00,2026-02-12T12:00:00Z,2026-02-12T12:00:00Z
AMZ-7740,NormalShopper_281,SKU-BOOK-358,26.00,2025-12-08T12:00:00Z,
AMZ-6514,NewFraudster_20,SKU-MACBOOK-584,2852.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-6371,SerialAbuser_138,SKU-SHIRT-680,104.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6376,SerialAbuser_139,SKU-SHIRT-404,112.00,2026-01-20T12:00:00Z,2026-01-22T12:00:00Z
AMZ-6406,SerialAbuser_142,SKU-SHIRT-476,95.00,2026-02-10T12:00:00Z,2026-02-10T12:00:00Z
AMZ-7263,NormalShopper_165,SKU-BOOK-651,47.00,2025-12-05T12:00:00Z,
AMZ-7571,NormalShopper_241,SKU-BOOK-368,18.00,2025-12-22T12:00:00Z,
AMZ-6883,NormalShopper_72,SKU-BOOK-317,32.00,2025-12-07T12:00:00Z,
AMZ-5272,SerialAbuser_28,SKU-SHIRT-173,129.00,2026-02-22T12:00:00Z,2026-02-24T12:00:00Z
AMZ-5741,SerialAbuser_77,SKU-SHIRT-804,58.00,2026-02-16T12:00:00Z,2026-02-16T12:00:00Z
AMZ-6030,SerialAbuser_105,SKU-SHIRT-633,65.00,2025-12-10T12:00:00Z,2025-12-12T12:00:00Z
AMZ-7517,NormalShopper_226,SKU-BOOK-875,42.00,2026-02-06T12:00:00Z,
AMZ-6638,NormalShopper_13,SKU-BOOK-795,48.00,2026-01-07T12:00:00Z,
AMZ-5382,SerialAbuser_39,SKU-SHIRT-861,105.00,2026-02-15T12:00:00Z,2026-02-17T12:00:00Z
AMZ-6334,SerialAbuser_135,SKU-SHIRT-823,116.00,2025-12-14T12:00:00Z,2025-12-14T12:00:00Z
AMZ-6769,NormalShopper_45,SKU-BOOK-184,23.00,2025-12-15T12:00:00Z,
AMZ-7180,NormalShopper_143,SKU-BOOK-172,14.00,2026-02-06T12:00:00Z,
AMZ-5279,SerialAbuser_29,SKU-SHIRT-197,74.00,2025-12-26T12:00:00Z,2025-12-27T12:00:00Z
AMZ-6567,NewFraudster_73,SKU-MACBOOK-955,2214.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-6644,NormalShopper_15,SKU-BOOK-785,46.00,2026-01-18T12:00:00Z,
AMZ-6486,SerialAbuser_150,SKU-SHIRT-270,137.00,2026-01-25T12:00:00Z,2026-01-26T12:00:00Z
AMZ-7534,NormalShopper_230,SKU-BOOK-672,11.00,2026-01-06T12:00:00Z,
AMZ-5719,SerialAbuser_74,SKU-SHIRT-326,141.00,2026-01-15T12:00:00Z,2026-01-17T12:00:00Z
AMZ-6146,SerialAbuser_116,SKU-SHIRT-204,71.00,2025-12-10T12:00:00Z,
AMZ-5767,SerialAbuser_79,SKU-SHIRT-163,62.00,2026-01-12T12:00:00Z,2026-01-13T12:00:00Z
AMZ-7153,NormalShopper_137,SKU-BOOK-671,13.00,2026-02-05T12:00:00Z,
AMZ-6704,NormalShopper_31,SKU-BOOK-858,36.00,2025-12-22T12:00:00Z,
AMZ-5992,SerialAbuser_101,SKU-SHIRT-668,116.00,2026-01-22T12:00:00Z,2026-01-22T12:00:00Z
AMZ-7469,NormalShopper_213,SKU-BOOK-821,27.00,2025-12-18T12:00:00Z,
AMZ-6655,NormalShopper_18,SKU-BOOK-839,50.00,2026-01-26T12:00:00Z,
AMZ-6991,NormalShopper_99,SKU-BOOK-770,16.00,2025-12-11T12:00:00Z,
AMZ-6281,SerialAbuser_129,SKU-SHIRT-395,123.00,2026-01-15T12:00:00Z,2026-01-15T12:00:00Z
AMZ-6399,SerialAbuser_141,SKU-SHIRT-436,146.00,2026-02-19T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5040,SerialAbuser_5,SKU-SHIRT-366,65.00,2026-02-02T12:00:00Z,2026-02-04T12:00:00Z
AMZ-6722,NormalShopper_34,SKU-BOOK-813,41.00,2026-01-24T12:00:00Z,
AMZ-5761,SerialAbuser_78,SKU-SHIRT-558,126.00,2026-01-15T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6842,NormalShopper_62,SKU-BOOK-219,23.00,2026-01-21T12:00:00Z,
AMZ-7198,NormalShopper_147,SKU-BOOK-714,35.00,2026-01-02T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6200,SerialAbuser_121,SKU-SHIRT-352,79.00,2026-02-17T12:00:00Z,2026-02-18T12:00:00Z
AMZ-7589,NormalShopper_245,SKU-BOOK-912,15.00,2026-01-05T12:00:00Z,
AMZ-6484,SerialAbuser_150,SKU-SHIRT-658,147.00,2026-01-17T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5010,SerialAbuser_2,SKU-SHIRT-441,87.00,2026-01-01T12:00:00Z,2026-01-03T12:00:00Z
AMZ-6197,SerialAbuser_121,SKU-SHIRT-642,81.00,2025-12-27T12:00:00Z,2025-12-27T12:00:00Z
AMZ-5997,SerialAbuser_102,SKU-SHIRT-467,98.00,2026-01-25T12:00:00Z,
AMZ-7805,NormalShopper_298,SKU-BOOK-262,29.00,2026-01-17T12:00:00Z,
AMZ-7516,NormalShopper_225,SKU-BOOK-765,33.00,2025-12-24T12:00:00Z,
AMZ-5414,SerialAbuser_42,SKU-SHIRT-150,120.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7075,NormalShopper_119,SKU-BOOK-832,12.00,2025-12-20T12:00:00Z,
AMZ-5784,SerialAbuser_81,SKU-SHIRT-517,139.00,2025-12-29T12:00:00Z,2025-12-31T12:00:00Z
AMZ-6049,SerialAbuser_107,SKU-SHIRT-339,105.00,2026-01-26T12:00:00Z,2026-01-26T12:00:00Z
AMZ-6674,NormalShopper_23,SKU-BOOK-658,17.00,2026-02-06T12:00:00Z,
AMZ-7065,NormalShopper_117,SKU-BOOK-393,31.00,2026-02-08T12:00:00Z,2026-02-22T12:00:00Z
AMZ-6711,NormalShopper_32,SKU-BOOK-660,24.00,2026-02-10T12:00:00Z,
AMZ-5234,SerialAbuser_24,SKU-SHIRT-704,125.00,2026-02-10T12:00:00Z,2026-02-12T12:00:00Z
AMZ-5519,SerialAbuser_53,SKU-SHIRT-981,95.00,2026-01-10T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7482,NormalShopper_216,SKU-BOOK-696,27.00,2026-01-27T12:00:00Z,
AMZ-5707,SerialAbuser_73,SKU-SHIRT-595,128.00,2026-02-05T12:00:00Z,2026-02-05T12:00:00Z
AMZ-6968,NormalShopper_93,SKU-BOOK-995,43.00,2026-01-14T12:00:00Z,
AMZ-7770,NormalShopper_288,SKU-BOOK-955,17.00,2026-01-14T12:00:00Z,
AMZ-6015,SerialAbuser_103,SKU-SHIRT-155,104.00,2026-02-02T12:00:00Z,2026-02-04T12:00:00Z
AMZ-5749,SerialAbuser_77,SKU-SHIRT-991,139.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-5160,SerialAbuser_17,SKU-SHIRT-147,112.00,2026-01-21T12:00:00Z,2026-01-22T12:00:00Z
AMZ-5965,SerialAbuser_98,SKU-SHIRT-304,78.00,2026-01-21T12:00:00Z,2026-01-23T12:00:00Z
AMZ-7680,NormalShopper_267,SKU-BOOK-175,26.00,2025-12-19T12:00:00Z,
AMZ-7766,NormalShopper_287,SKU-BOOK-927,45.00,2025-12-05T12:00:00Z,
AMZ-7320,NormalShopper_179,SKU-BOOK-566,21.00,2026-01-04T12:00:00Z,
AMZ-5106,SerialAbuser_12,SKU-SHIRT-706,118.00,2026-02-11T12:00:00Z,2026-02-12T12:00:00Z
AMZ-6771,NormalShopper_45,SKU-BOOK-568,25.00,2026-01-08T12:00:00Z,
AMZ-6609,NormalShopper_5,SKU-BOOK-781,29.00,2026-02-06T12:00:00Z,
AMZ-7743,NormalShopper_282,SKU-BOOK-935,13.00,2025-12-09T12:00:00Z,
AMZ-5594,SerialAbuser_61,SKU-SHIRT-269,69.00,2026-01-27T12:00:00Z,
AMZ-5682,SerialAbuser_70,SKU-SHIRT-518,91.00,2026-02-04T12:00:00Z,2026-02-05T12:00:00Z
AMZ-7135,NormalShopper_133,SKU-BOOK-707,28.00,2026-01-16T12:00:00Z,
AMZ-7441,NormalShopper_208,SKU-BOOK-261,16.00,2026-01-01T12:00:00Z,
AMZ-6105,SerialAbuser_112,SKU-SHIRT-948,90.00,2026-01-12T12:00:00Z,2026-01-14T12:00:00Z
AMZ-7043,NormalShopper_111,SKU-BOOK-103,27.00,2025-12-28T12:00:00Z,
AMZ-7217,NormalShopper_151,SKU-BOOK-866,47.00,2026-01-14T12:00:00Z,
AMZ-6035,SerialAbuser_105,SKU-SHIRT-391,42.00,2026-02-01T12:00:00Z,2026-02-02T12:00:00Z
AMZ-6186,SerialAbuser_120,SKU-SHIRT-929,96.00,2026-01-07T12:00:00Z,2026-01-07T12:00:00Z
AMZ-7531,NormalShopper_230,SKU-BOOK-334,43.00,2026-01-29T12:00:00Z,
AMZ-7162,NormalShopper_140,SKU-BOOK-405,28.00,2026-01-04T12:00:00Z,
AMZ-7647,NormalShopper_259,SKU-BOOK-612,39.00,2026-02-06T12:00:00Z,
AMZ-5349,SerialAbuser_36,SKU-SHIRT-592,107.00,2025-12-24T12:00:00Z,2025-12-26T12:00:00Z
AMZ-5251,SerialAbuser_26,SKU-SHIRT-622,103.00,2026-02-11T12:00:00Z,2026-02-13T12:00:00Z
AMZ-5503,SerialAbuser_51,SKU-SHIRT-796,107.00,2026-01-12T12:00:00Z,2026-01-13T12:00:00Z
AMZ-6176,SerialAbuser_119,SKU-SHIRT-145,141.00,2026-01-14T12:00:00Z,2026-01-14T12:00:00Z
AMZ-5554,SerialAbuser_57,SKU-SHIRT-178,64.00,2025-12-19T12:00:00Z,2025-12-21T12:00:00Z
AMZ-6696,NormalShopper_29,SKU-BOOK-896,14.00,2026-01-08T12:00:00Z,
AMZ-7630,NormalShopper_254,SKU-BOOK-821,31.00,2026-02-09T12:00:00Z,2026-02-21T12:00:00Z
AMZ-5181,SerialAbuser_19,SKU-SHIRT-573,43.00,2026-01-02T12:00:00Z,
AMZ-6433,SerialAbuser_145,SKU-SHIRT-898,93.00,2026-01-09T12:00:00Z,2026-01-09T12:00:00Z
AMZ-5386,SerialAbuser_39,SKU-SHIRT-512,125.00,2025-12-18T12:00:00Z,2025-12-18T12:00:00Z
AMZ-5622,SerialAbuser_64,SKU-SHIRT-309,88.00,2026-02-05T12:00:00Z,
AMZ-5977,SerialAbuser_99,SKU-SHIRT-510,117.00,2026-01-17T12:00:00Z,
AMZ-7679,NormalShopper_267,SKU-BOOK-594,49.00,2026-01-06T12:00:00Z,
AMZ-7626,NormalShopper_253,SKU-BOOK-558,21.00,2025-12-20T12:00:00Z,
AMZ-5070,SerialAbuser_8,SKU-SHIRT-323,99.00,2026-02-12T12:00:00Z,2026-02-12T12:00:00Z
AMZ-7079,NormalShopper_120,SKU-BOOK-713,38.00,2026-01-05T12:00:00Z,2026-01-19T12:00:00Z
AMZ-6441,SerialAbuser_146,SKU-SHIRT-169,94.00,2026-01-23T12:00:00Z,2026-01-24T12:00:00Z
AMZ-6690,NormalShopper_26,SKU-BOOK-812,10.00,2025-12-06T12:00:00Z,
AMZ-6374,SerialAbuser_139,SKU-SHIRT-529,125.00,2026-02-19T12:00:00Z,2026-02-21T12:00:00Z
AMZ-5116,SerialAbuser_12,SKU-SHIRT-268,111.00,2026-02-05T12:00:00Z,2026-02-07T12:00:00Z
AMZ-7643,NormalShopper_257,SKU-BOOK-240,42.00,2025-12-12T12:00:00Z,
AMZ-5372,SerialAbuser_38,SKU-SHIRT-693,57.00,2026-01-05T12:00:00Z,2026-01-05T12:00:00Z
AMZ-7547,NormalShopper_234,SKU-BOOK-674,24.00,2026-01-28T12:00:00Z,
AMZ-6283,SerialAbuser_130,SKU-SHIRT-834,89.00,2026-02-17T12:00:00Z,2026-02-18T12:00:00Z
AMZ-6614,NormalShopper_6,SKU-BOOK-788,32.00,2025-12-28T12:00:00Z,
AMZ-7717,NormalShopper_276,SKU-BOOK-234,24.00,2026-01-14T12:00:00Z,
AMZ-6610,NormalShopper_5,SKU-BOOK-430,23.00,2025-12-29T12:00:00Z,
AMZ-7329,NormalShopper_182,SKU-BOOK-860,11.00,2025-12-25T12:00:00Z,
AMZ-6148,SerialAbuser_116,SKU-SHIRT-302,136.00,2025-12-16T12:00:00Z,2025-12-16T12:00:00Z
AMZ-6027,SerialAbuser_105,SKU-SHIRT-920,129.00,2025-12-18T12:00:00Z,2025-12-18T12:00:00Z
AMZ-7693,NormalShopper_270,SKU-BOOK-343,43.00,2026-01-12T12:00:00Z,
AMZ-6351,SerialAbuser_136,SKU-SHIRT-231,44.00,2025-12-21T12:00:00Z,2025-12-21T12:00:00Z
AMZ-7803,NormalShopper_297,SKU-BOOK-430,43.00,2026-01-21T12:00:00Z,
AMZ-7283,NormalShopper_170,SKU-BOOK-874,32.00,2025-12-17T12:00:00Z,
AMZ-5803,SerialAbuser_82,SKU-SHIRT-342,101.00,2026-01-19T12:00:00Z,
AMZ-6041,SerialAbuser_106,SKU-SHIRT-206,86.00,2026-02-11T12:00:00Z,2026-02-13T12:00:00Z
AMZ-5000,SerialAbuser_1,SKU-SHIRT-426,80.00,2026-02-09T12:00:00Z,2026-02-10T12:00:00Z
AMZ-6471,SerialAbuser_148,SKU-SHIRT-871,135.00,2026-01-04T12:00:00Z,2026-01-04T12:00:00Z
AMZ-5628,SerialAbuser_65,SKU-SHIRT-812,42.00,2026-02-15T12:00:00Z,2026-02-16T12:00:00Z
AMZ-5822,SerialAbuser_84,SKU-SHIRT-905,120.00,2026-01-31T12:00:00Z,2026-02-01T12:00:00Z
AMZ-5211,SerialAbuser_22,SKU-SHIRT-202,103.00,2025-12-17T12:00:00Z,2025-12-18T12:00:00Z
AMZ-5473,SerialAbuser_48,SKU-SHIRT-936,75.00,2026-01-05T12:00:00Z,2026-01-06T12:00:00Z
AMZ-5802,SerialAbuser_82,SKU-SHIRT-939,117.00,2025-12-13T12:00:00Z,2025-12-13T12:00:00Z
AMZ-6587,NewFraudster_93,SKU-MACBOOK-427,2873.00,2026-02-23T12:00:00Z,2026-02-24T12:00:00Z
AMZ-5514,SerialAbuser_52,SKU-SHIRT-823,46.00,2026-02-15T12:00:00Z,2026-02-15T12:00:00Z
AMZ-6231,SerialAbuser_125,SKU-SHIRT-203,55.00,2025-12-23T12:00:00Z,2025-12-24T12:00:00Z
AMZ-5704,SerialAbuser_73,SKU-SHIRT-122,66.00,2026-02-04T12:00:00Z,2026-02-06T12:00:00Z
AMZ-5013,SerialAbuser_2,SKU-SHIRT-342,107.00,2025-12-14T12:00:00Z,2025-12-15T12:00:00Z
AMZ-5452,SerialAbuser_46,SKU-SHIRT-764,117.00,2025-12-19T12:00:00Z,2025-12-20T12:00:00Z
AMZ-5086,SerialAbuser_9,SKU-SHIRT-398,69.00,2026-02-09T12:00:00Z,2026-02-11T12:00:00Z
AMZ-6515,NewFraudster_21,SKU-MACBOOK-531,2293.00,2026-02-20T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6576,NewFraudster_82,SKU-MACBOOK-883,2482.00,2026-02-26T12:00:00Z,2026-02-27T12:00:00Z
AMZ-6247,SerialAbuser_126,SKU-SHIRT-995,88.00,2026-02-01T12:00:00Z,2026-02-02T12:00:00Z
AMZ-5264,SerialAbuser_27,SKU-SHIRT-184,66.00,2026-02-02T12:00:00Z,2026-02-04T12:00:00Z
AMZ-5546,SerialAbuser_56,SKU-SHIRT-402,42.00,2026-01-11T12:00:00Z,2026-01-11T12:00:00Z
AMZ-6118,SerialAbuser_113,SKU-SHIRT-144,41.00,2026-01-21T12:00:00Z,
AMZ-6667,NormalShopper_21,SKU-BOOK-748,38.00,2026-01-02T12:00:00Z,2026-01-08T12:00:00Z
AMZ-7425,NormalShopper_203,SKU-BOOK-288,24.00,2025-12-26T12:00:00Z,
AMZ-5565,SerialAbuser_58,SKU-SHIRT-447,80.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6789,NormalShopper_51,SKU-BOOK-742,36.00,2026-01-22T12:00:00Z,
AMZ-6896,NormalShopper_75,SKU-BOOK-147,17.00,2025-12-17T12:00:00Z,
AMZ-7274,NormalShopper_168,SKU-BOOK-504,49.00,2025-12-16T12:00:00Z,
AMZ-7177,NormalShopper_142,SKU-BOOK-911,29.00,2026-01-27T12:00:00Z,
AMZ-5301,SerialAbuser_31,SKU-SHIRT-491,118.00,2026-01-08T12:00:00Z,2026-01-08T12:00:00Z
AMZ-5567,SerialAbuser_58,SKU-SHIRT-490,58.00,2026-02-07T12:00:00Z,2026-02-09T12:00:00Z
AMZ-7806,NormalShopper_298,SKU-BOOK-101,10.00,2025-12-31T12:00:00Z,
AMZ-6724,NormalShopper_35,SKU-BOOK-915,44.00,2025-12-22T12:00:00Z,
AMZ-7258,NormalShopper_164,SKU-BOOK-786,26.00,2026-02-03T12:00:00Z,
AMZ-6801,NormalShopper_53,SKU-BOOK-286,37.00,2026-01-23T12:00:00Z,
AMZ-5199,SerialAbuser_21,SKU-SHIRT-125,125.00,2026-01-21T12:00:00Z,2026-01-23T12:00:00Z
AMZ-7502,NormalShopper_222,SKU-BOOK-794,15.00,2025-12-17T12:00:00Z,
AMZ-5896,SerialAbuser_92,SKU-SHIRT-822,59.00,2026-01-09T12:00:00Z,2026-01-09T12:00:00Z
AMZ-7662,NormalShopper_263,SKU-BOOK-438,43.00,2025-12-07T12:00:00Z,
AMZ-5585,SerialAbuser_60,SKU-SHIRT-872,81.00,2026-01-11T12:00:00Z,2026-01-13T12:00:00Z
AMZ-7270,NormalShopper_166,SKU-BOOK-169,48.00,2026-01-08T12:00:00Z,
AMZ-7262,NormalShopper_165,SKU-BOOK-913,30.00,2026-01-23T12:00:00Z,
AMZ-5132,SerialAbuser_14,SKU-SHIRT-677,144.00,2026-01-16T12:00:00Z,
AMZ-7812,NormalShopper_300,SKU-BOOK-268,39.00,2025-12-27T12:00:00Z,
AMZ-6960,NormalShopper_91,SKU-BOOK-621,48.00,2025-12-09T12:00:00Z,
AMZ-5338,SerialAbuser_35,SKU-SHIRT-574,140.00,2026-02-09T12:00:00Z,2026-02-09T12:00:00Z
AMZ-6985,NormalShopper_98,SKU-BOOK-660,35.00,2026-01-01T12:00:00Z,
AMZ-5517,SerialAbuser_53,SKU-SHIRT-681,114.00,2025-12-22T12:00:00Z,2025-12-24T12:00:00Z
AMZ-5610,SerialAbuser_63,SKU-SHIRT-482,97.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-6713,NormalShopper_32,SKU-BOOK-813,20.00,2026-01-24T12:00:00Z,
AMZ-5304,SerialAbuser_31,SKU-SHIRT-485,44.00,2026-02-18T12:00:00Z,2026-02-18T12:00:00Z
AMZ-6013,SerialAbuser_103,SKU-SHIRT-602,41.00,2026-01-07T12:00:00Z,2026-01-07T12:00:00Z
AMZ-5171,SerialAbuser_18,SKU-SHIRT-568,67.00,2026-01-17T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5179,SerialAbuser_19,SKU-SHIRT-852,118.00,2026-02-08T12:00:00Z,2026-02-10T12:00:00Z
AMZ-5080,SerialAbuser_9,SKU-SHIRT-419,125.00,2026-02-23T12:00:00Z,2026-02-23T12:00:00Z
AMZ-5972,SerialAbuser_99,SKU-SHIRT-553,127.00,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6513,NewFraudster_19,SKU-MACBOOK-181,2447.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5655,SerialAbuser_67,SKU-SHIRT-237,120.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-5543,SerialAbuser_55,SKU-SHIRT-367,119.00,2026-01-06T12:00:00Z,2026-01-06T12:00:00Z
AMZ-7138,NormalShopper_134,SKU-BOOK-186,20.00,2026-01-19T12:00:00Z,
AMZ-5143,SerialAbuser_15,SKU-SHIRT-381,80.00,2026-02-09T12:00:00Z,2026-02-10T12:00:00Z
AMZ-5928,SerialAbuser_95,SKU-SHIRT-368,103.00,2026-01-26T12:00:00Z,2026-01-27T12:00:00Z
AMZ-5831,SerialAbuser_85,SKU-SHIRT-784,106.00,2026-02-12T12:00:00Z,
AMZ-7412,NormalShopper_201,SKU-BOOK-326,21.00,2026-01-08T12:00:00Z,
AMZ-5361,SerialAbuser_37,SKU-SHIRT-882,46.00,2025-12-16T12:00:00Z,
AMZ-7542,NormalShopper_233,SKU-BOOK-566,23.00,2025-12-16T12:00:00Z,
AMZ-5813,SerialAbuser_83,SKU-SHIRT-491,127.00,2026-02-23T12:00:00Z,2026-02-23T12:00:00Z
AMZ-7612,NormalShopper_251,SKU-BOOK-146,34.00,2026-01-20T12:00:00Z,
AMZ-5207,SerialAbuser_21,SKU-SHIRT-815,95.00,2025-12-16T12:00:00Z,2025-12-17T12:00:00Z
AMZ-6607,NormalShopper_4,SKU-BOOK-616,49.00,2025-12-20T12:00:00Z,
AMZ-5662,SerialAbuser_68,SKU-SHIRT-339,105.00,2026-02-10T12:00:00Z,2026-02-12T12:00:00Z
AMZ-7090,NormalShopper_123,SKU-BOOK-744,14.00,2025-12-10T12:00:00Z,
AMZ-5540,SerialAbuser_55,SKU-SHIRT-155,150.00,2026-01-12T12:00:00Z,2026-01-12T12:00:00Z
AMZ-7160,NormalShopper_139,SKU-BOOK-652,45.00,2025-12-22T12:00:00Z,2026-01-04T12:00:00Z
AMZ-6634,NormalShopper_12,SKU-BOOK-842,37.00,2025-12-25T12:00:00Z,
AMZ-5431,SerialAbuser_44,SKU-SHIRT-928,83.00,2025-12-28T12:00:00Z,
AMZ-5281,SerialAbuser_29,SKU-SHIRT-916,77.00,2025-12-23T12:00:00Z,2025-12-25T12:00:00Z
AMZ-5149,SerialAbuser_16,SKU-SHIRT-660,85.00,2026-01-03T12:00:00Z,2026-01-05T12:00:00Z
AMZ-5215,SerialAbuser_22,SKU-SHIRT-907,89.00,2026-01-23T12:00:00Z,2026-01-24T12:00:00Z
AMZ-7405,NormalShopper_199,SKU-BOOK-953,38.00,2026-02-05T12:00:00Z,
AMZ-5260,SerialAbuser_27,SKU-SHIRT-887,88.00,2026-02-22T12:00:00Z,2026-02-24T12:00:00Z
AMZ-6887,NormalShopper_72,SKU-BOOK-454,20.00,2026-01-27T12:00:00Z,
AMZ-6845,NormalShopper_63,SKU-BOOK-640,16.00,2025-12-11T12:00:00Z,
AMZ-6662,NormalShopper_20,SKU-BOOK-570,31.00,2025-12-23T12:00:00Z,2026-01-07T12:00:00Z
AMZ-5711,SerialAbuser_73,SKU-SHIRT-667,143.00,2026-01-23T12:00:00Z,2026-01-25T12:00:00Z
AMZ-5870,SerialAbuser_89,SKU-SHIRT-812,69.00,2026-01-11T12:00:00Z,2026-01-12T12:00:00Z
AMZ-6299,SerialAbuser_131,SKU-SHIRT-176,65.00,2026-01-17T12:00:00Z,2026-01-19T12:00:00Z
AMZ-6189,SerialAbuser_120,SKU-SHIRT-995,81.00,2026-01-18T12:00:00Z,2026-01-19T12:00:00Z
AMZ-6507,NewFraudster_13,SKU-MACBOOK-223,2214.00,2026-02-26T12:00:00Z,2026-02-27T12:00:00Z
AMZ-7426,NormalShopper_204,SKU-BOOK-363,40.00,2025-12-10T12:00:00Z,
AMZ-7474,NormalShopper_214,SKU-BOOK-876,48.00,2025-12-26T12:00:00Z,
AMZ-5342,SerialAbuser_35,SKU-SHIRT-982,93.00,2026-01-14T12:00:00Z,2026-01-14T12:00:00Z
AMZ-6450,SerialAbuser_146,SKU-SHIRT-595,76.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7586,NormalShopper_244,SKU-BOOK-666,48.00,2026-01-20T12:00:00Z,
AMZ-6090,SerialAbuser_111,SKU-SHIRT-331,64.00,2026-02-09T12:00:00Z,2026-02-10T12:00:00Z
AMZ-5305,SerialAbuser_31,SKU-SHIRT-126,68.00,2026-01-01T12:00:00Z,
AMZ-6263,SerialAbuser_128,SKU-SHIRT-687,40.00,2025-12-16T12:00:00Z,2025-12-16T12:00:00Z
AMZ-6025,SerialAbuser_104,SKU-SHIRT-399,114.00,2026-01-12T12:00:00Z,
AMZ-5794,SerialAbuser_82,SKU-SHIRT-329,143.00,2026-01-13T12:00:00Z,2026-01-13T12:00:00Z
AMZ-6318,SerialAbuser_133,SKU-SHIRT-623,98.00,2025-12-13T12:00:00Z,2025-12-13T12:00:00Z
AMZ-7111,NormalShopper_128,SKU-BOOK-996,33.00,2025-12-17T12:00:00Z,
AMZ-7590,NormalShopper_246,SKU-BOOK-436,22.00,2026-02-12T12:00:00Z,
AMZ-7675,NormalShopper_266,SKU-BOOK-692,21.00,2026-01-04T12:00:00Z,
AMZ-7746,NormalShopper_283,SKU-BOOK-531,21.00,2026-01-24T12:00:00Z,
AMZ-5120,SerialAbuser_13,SKU-SHIRT-959,134.00,2026-01-24T12:00:00Z,2026-01-26T12:00:00Z
AMZ-5378,SerialAbuser_39,SKU-SHIRT-523,42.00,2025-12-18T12:00:00Z,2025-12-19T12:00:00Z
AMZ-5851,SerialAbuser_87,SKU-SHIRT-159,150.00,2025-12-14T12:00:00Z,2025-12-16T12:00:00Z
AMZ-5463,SerialAbuser_47,SKU-SHIRT-770,149.00,2026-02-05T12:00:00Z,2026-02-06T12:00:00Z
AMZ-6466,SerialAbuser_148,SKU-SHIRT-404,129.00,2025-12-28T12:00:00Z,
AMZ-5787,SerialAbuser_81,SKU-SHIRT-617,60.00,2026-02-03T12:00:00Z,2026-02-04T12:00:00Z
AMZ-6754,NormalShopper_41,SKU-BOOK-654,37.00,2026-01-23T12:00:00Z,
AMZ-7389,NormalShopper_195,SKU-BOOK-551,39.00,2025-12-30T12:00:00Z,
AMZ-5903,SerialAbuser_92,SKU-SHIRT-961,100.00,2025-12-22T12:00:00Z,
AMZ-6116,SerialAbuser_113,SKU-SHIRT-322,47.00,2026-01-13T12:00:00Z,2026-01-13T12:00:00Z
AMZ-6167,SerialAbuser_118,SKU-SHIRT-631,50.00,2025-12-18T12:00:00Z,2025-12-19T12:00:00Z
AMZ-6313,SerialAbuser_133,SKU-SHIRT-716,73.00,2026-01-08T12:00:00Z,2026-01-09T12:00:00Z
AMZ-5717,SerialAbuser_74,SKU-SHIRT-795,107.00,2026-02-03T12:00:00Z,
AMZ-5606,SerialAbuser_62,SKU-SHIRT-904,107.00,2026-01-07T12:00:00Z,2026-01-07T12:00:00Z
AMZ-5350,SerialAbuser_36,SKU-SHIRT-343,78.00,2026-01-08T12:00:00Z,2026-01-10T12:00:00Z
AMZ-7606,NormalShopper_249,SKU-BOOK-614,31.00,2025-12-10T12:00:00Z,
